COHO ID,label,type,review rows,GWAS tags,PGS ids,status,definition verdict,current definition,current definition source,proposed definition,proposed definition source,problems,corrections,definition checked against,evidence URL,evidence quote,papers checked,checked by
COHO:0000484,Hypertension Genetic Epidemiology Network,cohort,136,HYPERGEN; HyperGEN; HyperGen,HYPERGEN,CONFIRMED,correct,"A family study of the NHLBI Family Blood Pressure Program that from 1995 to 2000 recruited African American and white sibships with two or more members with hypertension diagnosed before age 60, with their untreated adult offspring and random population samples, at centres in Birmingham (Alabama), Forsyth County (North Carolina), Framingham (Massachusetts), Minneapolis (Minnesota) and Salt Lake City (Utah), to identify genes promoting hypertension.",PMID:10964005|https://www.ebi.ac.uk/europepmc/webservices/rest/PMC1201342/fullTextXML|https://www.ebi.ac.uk/europepmc/webservices/rest/PMC7933688/fullTextXML,,,,,PMID:10964005 (abstract); https://www.ebi.ac.uk/europepmc/webservices/rest/PMC1201342/fullTextXML; https://www.ebi.ac.uk/europepmc/webservices/rest/PMC7933688/fullTextXML,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC7933688/fullTextXML,"As part of HyperGEN, hypertensive AA sibships were recruited from the community-at-large in Birmingham, AL, and population-based cohorts in Forsyth County, NC, from 1995 to 2000.","PMID:34734193 ok (the study with most tagged studies; supplement mmc1/mmc2: HyperGEN, EUR, n=999); PMID:40537477 ok (Table S2 lists HyperGEN, EUR, n=990, although Table S1 and the cohort text omit it); PMID:33679876 ok (example); PMID:30044860 ok (PAGE collaborating study); PMID:33713608 ok (African Americans, n=1251); PMID:34214102 ok; PMID:35902682 ok; PMID:38162683 ok (phs001293); PMID:33418499 ok; PMID:36220816 ok (spelled out there as ""Hypertension Genetic Epidemiology Network and Genetic Epidemiology Network of Arteriopathy (HyperGEN)"", but phs001293 is dbGaP ""NHLBI TOPMed: HyperGEN - Genetics of Left Ventricular (LV) Hypertrophy""); PMID:38714703 ok; PMID:36477530 ok; PMID:40216759 ok; PMID:35652341 and PMID:34887591 not checked","Claude Opus 5.5 (Anthropic), 2026-09"
COHO:0000485,"Prostate, Lung, Colorectal, and Ovarian Cancer Screening Trial",cohort,138,PLCO,PLCO,CONFIRMED,correct,"A multicentre randomized cancer screening trial of about 155,000 men and women aged 55–74, enrolled from 1993 to 2001 at ten screening centres across the United States under the National Cancer Institute, testing whether screening reduces mortality from prostate, lung, colorectal and ovarian cancer, with participants followed for cancer incidence and death.",PMID:11189684|https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12520953/fullTextXML,,,,,"PMID:11189684 (design paper abstract)|PMID:40971471 (2025 cohort profile, read at https://pmc.ncbi.nlm.nih.gov/articles/PMC12756988/)|https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12520953/fullTextXML",https://pmc.ncbi.nlm.nih.gov/articles/PMC12756988/,The PLCO trial randomized 154 877 men and women aged 55–74 years to a screening or usual-care arm between 1993 and 2001 from 10 screening centers across the USA.,"PMID:35512400 ok (abbreviation list: 'PLCO = Prostate, Lung, Colorectal, and Ovarian Cancer Screening Trial'); PMID:34996992 ok (example); PMID:38749303 ok (PLCO Cancer Screening Trial acknowledgement); PMID:35418701 ok (BCAC breast cancer analysis, Table S1: 'PLCO: The Prostate, Lung, Colorectal and Ovarian Cancer Screening Trial'; note PLCO is thus also a BCAC study, COHO:0000020, like MCCS, although only GECCO is linked); PMID:38374065 ok (ATBC + PLCO retinol summary statistics); PMID:37210288 ok (abstract: 'PLCO trial'); PMID:35658861 ok; PMID:40823170 ok; PMID:42357869 ok; PMID:35138370 ok; PMID:37264206 ok; PMID:39930085 ok; PMID:40973091 ok; PMID:42364979 ok; PMID:27329260 not named in the open text (21-study list is in the supplement). PGS Catalog PLCO: name_full 'Prostate, Lung, Colorectal, and Ovarian Cancer Screening Trial', scores all cancer PRS, matches.","Claude Opus 5.5 (Anthropic), 2026-09"
COHO:0000486,Korean Cancer Prevention Study-II Biobank,cohort,139,KCPS,KCPS,FIX,correct,"A prospective population-based biobank cohort of 156,701 Korean adults aged 20–85 recruited in 2004–2013 at 18 health promotion centres across Korea during routine health examinations, genotyped and followed through national mortality, cancer registry and health insurance records, to study cancer, cardiovascular and other chronic diseases and their metabolic risk factors.",PMID:40744823,,,"definition correct (all claims supported by the 2025 profile update and the KCPS2 GWAS methods); identity, label, type, country and example correct: every tagged GWAS paper and every PGS KCPS source paper checked means KCPS-II. Only problem: the other synonym 'Korean Cancer Prevention Study' (the PGS Catalog's full name for id KCPS) is the name of a different, earlier cohort, the Korean Cancer Prevention Study of over 1.6 million National Health Insurance insurees with biennial evaluations in 1992-1998, which has its own papers under that name; keep the acronym KCPS but drop that name (or keep it only with an editor note that it strictly names the earlier KCPS cohort).",other synonyms=Korean Cancer Prevention Study-II,"PMID:40744823 (PMC12673288 full text) | PMID:40436827 (PMC12120081 methods) | PMID:36180795 Supplementary Information (41586_2022_5165_MOESM1_ESM.docx, KCPS2 cohort description)",https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:26111622%20AND%20SRC:MED&resultType=core&format=json,"γ-Glutamyltransferase and cancer risk: The Korean cancer prevention study. ... We included 1,662,087 Koreans (1,108,121 men and 553,966 women aged 20-95 years) who received health insurance from the National Health Insurance Service and had a biennial medical evaluation between 1995 and 1998.","GWAS tag KCPS: PMID:40436827 ok (KCPS2 Biobank); PMID:36180795 ok (Supplementary Information: 'The Korean Cancer Prevention Study-II (KCPS2) Biobank'); PMID:41565855 ok (PMC13284852 web text: 'Korean Cancer Prevention Study-II (KCPS2)'); PMID:41644669 ok ('data and analyses from the Korean Cancer Prevention Study-II'). PGS KCPS sources: PMID:23263487 ok ('Korean Cancer Prevention Study-II (KCPS-II, n = 1,301)'); PMID:24861553 ok ('KCPS-II for Koreans'); PMID:36343017 ok ('Korean Cancer Prevention Study (KCPS)-II Biobank').","Claude Opus 5.5 (Anthropic), 2026-09"
COHO:0000487,Leipzig Research Center for Civilization Diseases-Heart Study,cohort,140,LIFE-HEART; LIFE-Heart,LIFE-HEART,CONFIRMED,correct,"A hospital-based cohort of patients with suspected stable coronary artery disease, acute myocardial infarction or known left main coronary artery disease undergoing coronary angiography at the Heart Center Leipzig, Germany, recruited from December 2006 by Leipzig University and its Leipzig Research Center for Civilization Diseases (LIFE) as a biobank and database for studying clinical, metabolic, cellular and genetic factors of atherosclerosis and coronary artery disease.",PMID:22216169|PMID:34822396,,,,,"PMID:22216169 (PMC3245257 full text: three cohorts, suspected stable CAD / acute MI / left main CAD; 'Recruitment of subjects started in December 2006'; biobank and database 'for studies of clinical, metabolic, cellular and genetic factors'; continuation supported by LIFE, Universität Leipzig) | PMID:34822396 (PMC8624973: 'Patients were recruited at the Heart Center Leipzig, Germany, and all underwent coronary angiography.') | PMID:32747942 (cohort profile, title only; OUP page returned 403)",,,"PMID:35013273 ok; PMID:34822396 ok; PMID:41619350 ok; PMID:38532495 ok; PMID:37989062 ok (not OA; GWAS Catalog cohort field of GCST90428110/1 lists LIFE-Adult and LIFE-HEART separately, meta-analysis of the published PCSK9 data); PMID:38525495 ok (tag LIFE-Heart: 'the Leipzig Research Centre for Civilization Diseases LIFE-Adult ... and LIFE-Heart studies'). In every paper LIFE-Heart is distinct from LIFE-Adult (COHO:0000450).","Claude Opus 5.5 (Anthropic), 2026-09"
COHO:0000488,Bandim Health Project,cohort,141,BHP,BHP,FIX,needs correction,"A health and demographic surveillance system in Guinea-Bissau, run by the Bandim Health Project with Statens Serum Institut, that since 1989-1990 has followed the women and children under five of 182 randomly selected clusters across the country through household visits, to study health interventions, the non-specific effects of vaccines and child mortality, and that hosts randomised vaccine trials.",PMID:31189684,"A health and demographic surveillance and research platform in Guinea-Bissau, run by the Bandim Health Project with Statens Serum Institut, that has followed women and children in an urban surveillance system in the capital, Bissau, since 1978 and in a nationally representative rural surveillance system of 182 clusters since 1989-1990, to study health interventions, child mortality and the non-specific effects of vaccines. Randomised trials are run within it, such as the 2008-2013 trial of early BCG vaccination in low-birth-weight newborns in Bissau.",PMID:32114478|PMID:31189684|PMID:29579158|PMID:25210141,"Identity, label, type and country are right: the tag BHP = Bandim Health Project, and the PGS list says 'BHP,Bandim Health Project'. The definition is wrong: it describes only BHP's rural HDSS (182 clusters, from 1989-1990), which is not the sample the tag and example denote. BHP runs two surveillance systems, an urban HDSS in Bissau following women and children since 1978 and the rural HDSS, and runs trials within them. The only tagged paper (PMID:36681271) genotyped 350 low-birth-weight newborns from BHP's 2008-2013 early-BCG trial (NCT00625482). That trial enrolled infants born at the national hospital and 3 private hospitals in Bissau, or at health centres in the urban HDSS catchment area, not from the rural clusters. The definition should describe BHP as a whole. (Optional synonym: the Portuguese name 'Projécto de Saúde Bandim', used in BHP author affiliations, e.g. PMC4340366.)","definition=A health and demographic surveillance and research platform in Guinea-Bissau, run by the Bandim Health Project with Statens Serum Institut, that has followed women and children in an urban surveillance system in the capital, Bissau, since 1978 and in a nationally representative rural surveillance system of 182 clusters since 1989-1990, to study health interventions, child mortality and the non-specific effects of vaccines. Randomised trials are run within it, such as the 2008-2013 trial of early BCG vaccination in low-birth-weight newborns in Bissau. ;; definition source=PMID:32114478|PMID:31189684|PMID:29579158|PMID:25210141","PMID:31189684 (PMC6575866, rural HDSS profile, abstract) | PMID:32114478 (PMC7050365: 'BHP's urban HDSS, which has been following women and children since 1978') | PMID:29579158 (PMC5849087 Methods: 'The Bandim Health Project (BHP) maintains a Health and Demographic Surveillance System in 6 districts of Bissau'; trial 2008-2013, NCT00625482) | PMID:25210141 (PMC4340366: the trial infants whose cytokine responses were measured) | https://www.researchsquare.com/article/rs-1502935/latest.pdf (preprint of PMID:36681271, Methods)",https://www.ebi.ac.uk/europepmc/webservices/rest/PMC5849087/fullTextXML,"The Bandim Health Project (BHP) maintains a Health and Demographic Surveillance System in 6 districts of Bissau, Guinea-Bissau. Since 2002, the BHP has maintained a cohort of LW infants from the capital and suburbs. ... LW infants born at the national hospital and 3 private hospitals in Bissau were invited to participate.","PMID:36681271 ok as BHP, but the sample is a BHP trial in Bissau, not the rural HDSS: example; the preprint rs-1502935 says 'This study was performed in a cohort of newborns in Guinea-Bissau, West Africa, part of the Bandim Health Project (BHP) (clinicaltrials.gov: NCT00625482)', i.e. low-birth-weight newborns randomised to early or delayed BCG, 350 with genotype and cytokine data. PGS Catalog REST has no BHP cohort record (no scores); the repository's PGS list has 'BHP,Bandim Health Project'.","Claude Opus 5.5 (Anthropic), 2026-09"
COHO:0000489,Center for Applied Genomics Biobank,cohort,143,CHOP,CHOP,CONFIRMED,correct,"A paediatric biobank of the Center for Applied Genomics at Children's Hospital of Philadelphia, recruiting children at the hospital since 2006 with broad consent for research use of their samples and electronic health records (about 85,000 juvenile subjects of diverse ancestries by 2025), used for genome-wide and phenome-wide studies of childhood disease.",https://www.ebi.ac.uk/europepmc/webservices/rest/PMC11958703/fullTextXML|PMID:35690720,,,,,"https://www.ebi.ac.uk/europepmc/webservices/rest/PMC11958703/fullTextXML|PMID:35690720|PMID:42543465 (PheWAS of 86,092 CHOP participants enrolled from 2006)|https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10280047/fullTextXML ('the Center for Applied Genomics biobank at the Children's Hospital of Philadelphia')",,,"PMID:40164604 ok (example; 'The cohort from the Center for Applied Genomics is composed of approximately 85,000 juvenile subjects'); PMID:35902206 ok (abstract: cases and controls 'from the Center for Applied Genomics at Children's Hospital of Philadelphia (CHOP)'); PMID:34573423 ok (controls >95% from 'the DNA repository at the Center for Applied Genomics (CAG) at CHOP'; cases partly from CHOP clinics); PMID:36089080 ok ('Three cohorts were genotyped at the Children's Hospital of Philadelphia'); PMID:35922517 ok ('CHOP CAG data collection member'); PMID:33713608 ok ('the Children's Hospital of Philadelphia's Center for Applied Genomics (CHOP/CAG)'; GWAS Catalog splits it into tags CHOP and CAG); PMID:37653029 (15 studies) CHOP is one of the ILAE cohorts in the GWAS Catalog record, not described in the main text; PMID:39189922 = CHOP site of the Pediatric ITP Consortium of North America (ICON) biorepository ('Eight centers ... Children's Hospital of Philadelphia ... contributed samples'), tagged CHOP|CCHMC|Columbia|UCSF, not the CAG biobank; PMID:31729158 = CHOP congenital heart defect case-parent trio and case-control datasets ('participants were recruited under protocols approved by the Children's Hospital of Philadelphia (CHOP)'), not clearly the CAG biobank","Claude Opus 5.5 (Anthropic), 2026-09"
COHO:0000490,Danish Twin Registry,cohort,144,DTR,DTR,CONFIRMED,correct,"A nationwide population-based register of more than 175,000 Danish twins from birth cohorts 1870 to 2009, established in the 1950s, that combines repeated surveys, in-person assessments, a biobank and linkage to Danish national registers, for studies of genetic and environmental influences on health, disease and ageing.",PMID:31544734|PMID:23084092,,,,,PMID:31544734 (abstract); PMID:23084092 (abstract); PMID:21775358 (abstract); PMID:34187551 Additional file 1 (DTR cohort description: MADT and LSADT samples),https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31544734%20AND%20SRC:MED&resultType=core&format=json,"The Danish Twin Registry (DTR) was established in the 1950s, when twins born from 1870 to 1910 were ascertained, and has since been extended to include twins from birth cohorts until 2009. The DTR currently comprises of more than 175,000 twins from the 140 birth cohorts.","PMID:35534559 ok (Extended Data: 'DTR = Danish Twins Registry'); PMID:34187551 ok (Additional file 1: 'The Danish Twin Registry (DTR) sample included 375 individuals collected as part of the study of Middle-Aged Danish Twins (MADT, N=244) and the Longitudinal Study of Aging Danish Twins (LSADT, N=131)'); PMID:40494901 ok (Danish Twin Registry in ethics/funding); PMID:35580588 ok (example: 'the Danish Twin Registry (DTR; n = 1,314)'); PMID:35764056 not verifiable in text (not OA; cross-trait re-analysis of published ADHD/ASD/intelligence summary statistics, the DTR tag is inherited from the source intelligence GWAS cohorts), no sign of another cohort. PGS Catalog cohort DTR = 'Danish Twin Registry' (eval PGS003447). No duplicate in COHO (no MADT/LSADT/Danish twin terms).","Claude Opus 5.5 (Anthropic), 2026-09"
COHO:0000491,Electronic Medical Records and Genomics Network,cohort aggregation,145,EMERGE; eMERGE,eMERGE,FIX,correct,"A National Human Genome Research Institute-funded consortium, established in 2007, of US academic and integrated health systems, each with its own biorepository linking DNA samples to electronic medical records, which pooled its sites' data into a network-wide genome-wide dataset of about 105,000 participants for genomic discovery and later sequenced about 25,000 participants to study the return of genomic results.",PMID:23743551|PMID:35047833,,,"definition correct; identity, label, type and the listed member (the CAG biobank at CHOP, which joined eMERGE in August 2012 per PMC3795928) are right. Site biobanks already in COHO are not linked as members: PMC3038887 describes the five phase I site biobanks, among them BioVU (COHO:0000417; 'The Vanderbilt biobank, BioVU, uses an ""opt-out"" model') and the Group Health biobank, whose eMERGE sample is drawn from the Adult Changes in Thought Study (COHO:0000483; 'Two sub-samples from GH form the specific population analyzed in this project', one being 'the prospective Adult Changes in Thought (ACT) study'); the Mount Sinai site acknowledgement in PMC3795928 names BioMe (COHO:0000424; 'The Mount Sinai BioMe Biobank Program is supported by the Andrea and Charles Bronfman Philanthropies'), acknowledgement evidence only. MyCode (COHO:0000448, Geisinger joined in phase II) and Mass General Brigham Biobank (COHO:0000383, Partners Healthcare site in phase III) are plausible but not verified; Mayo's phase I sample was a vascular-laboratory case-control series, not the Mayo Clinic Biobank.",members=COHO:0000489 (Center for Applied Genomics Biobank); COHO:0000417 (BioVU); COHO:0000483 (Adult Changes in Thought Study); COHO:0000424 (BioMe Biobank),PMID:23743551 (https://www.ebi.ac.uk/europepmc/webservices/rest/PMC3795928/fullTextXML)|PMID:35047833 (https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8756524/fullTextXML)|PMID:21269473 (https://www.ebi.ac.uk/europepmc/webservices/rest/PMC3038887/fullTextXML),https://www.ebi.ac.uk/europepmc/webservices/rest/PMC3038887/fullTextXML,The eMERGE type 2 diabetes GWAS population is comprised of samples from NUgene and BioVU at Vanderbilt University,"PMID:35551307 ok (EMERGE tag; 'FinnGen, eMERGE Consortium' in author list); PMID:40205036 (22 studies) eMERGE not named in main text, cohort list in supplement; PMID:34140684 ok (example, abstract); PMID:36477530 not named in main text; PMID:42382129 ok (eMERGE phase I-III data, nine sites); PMID:34841290 ok; PMID:40675770 ok; PMID:40050615 ok; PMID:40835838 ok; PMID:36376295 ok. PGS id eMERGE: PGS name 'Medical Records and Genomics study' = this network","Claude Opus 5.5 (Anthropic), 2026-09"
COHO:0000492,Sorbs Study,cohort,146,SORBS,SORBS,CONFIRMED,correct,"A volunteer-based cohort of about 1,000 adults from the self-contained population of Sorbs in eastern Germany, recruited and extensively metabolically phenotyped by the University of Leipzig in 2005–2007 for genome-wide studies of metabolic, anthropometric and other quantitative traits.",PMID:41520650|PMID:19729412,,,,,"PMID:41520650 (PMC12818281: 'Participants included in this volunteer-based study have been recruited from the self-contained population of Sorbs in Germany and extensively metabolically phenotyped between 2005 and 2007'; ethics approval University of Leipzig Reg.No 088-2005) | PMID:19729412 (PMC2773272 full text via pmc.ncbi.nlm.nih.gov: 'an extensively phenotyped isolated population from Eastern Germany, the Sorbs ... resident in about 10 villages in rural Upper Lusatia (Oberlausitz), Eastern Saxony. At present, about 1000 Sorbian individuals are enrolled in the study.') | PMID:27329260 Supporting Information (ACEL-15-811-s002.doc: 'At present, about 1000 Sorbian individuals are enrolled in the study') | PMID:21559053 abstract",,,"PMID:35013273 ok ('the Sorbs', Affymetrix 500K/6.0, analysed with relatedness correction); PMID:41619350 ok ('the Sorbs study'); PMID:37291194 ok (MAGIC 2h insulin: GWAS Catalog cohort field lists SORBS separately from LIFE-Adult; Supplementary Note acknowledgement for SORBS, SFB 1052); PMID:27329260 ok (Supplementary: SORBS, Germany, n=932, refs PMID:21559053/22907691); PMID:34059833 ok (GCST90002227 cohort field lists SORBS separately from Leipzig_Adults); PMID:41520650 ok ('the Sorbs cohort')","Claude Opus 5.5 (Anthropic), 2026-09"
COHO:0000493,Dose-Responses to Exercise Training,cohort,147,DRS_EXTRA,DRS_EXTRA,CONFIRMED,correct,"A four-year randomised controlled trial of resistance and aerobic exercise and dietary interventions in a population-based random sample of men and women aged 55-74 years living in Kuopio, Finland, drawn from the national population registry, of whom 1,479 attended baseline examinations in 2005-2006, to study the health effects of regular physical exercise and a healthy diet in middle-aged and older people.",https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8244125/fullTextXML,,,,,"https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8244125/fullTextXML (PMID:33742194 Methods: 4-y RCT on regular exercise and healthy diet in a population-based random sample of Finnish men and women aged 55-74 living in Kuopio in 2002, invited from the national population registry, 1479 attended baseline 5 April 2005 to 4 October 2006) | https://ars.els-cdn.com/content/image/1-s2.0-S0021915025015011-mmc3.docx (PMID:41325697 cohort description: same, plus randomisation into resistance exercise, aerobic exercise, diet, combined and control groups)",,,"PMID:40181193 ok (supplementary table 'Dose-responses to exercise training | DRSEXTRA'); PMID:41325697 ok (supplementary table 'DR's EXTRA | Dose-Responses to Exercise Training | Finland | 25230681'); PMID:37291194 ok (supplementary table row 'DR's EXTRA | 1046 | EUR'; funding note 'The DR's EXTRA study was supported by...'); PMID:34059833 ok (MAGIC supplementary table 'DRSEXTRA | Finnish | Finland | Population-based | 21186108'); example GCST007858 (PMID:25625282) is a real use: DR's EXTRA is among the exome-array studies in the paper's ethics statement, though the GWAS Catalog study carries no cohort tag; PGS REST /cohort/DRS_EXTRA: 'Dose-Responses to Exercise Training', other name 'DRS EXTRA', consistent; note: DR's EXTRA is a contributing study of MAGIC (COHO:0000536) in PMID:34059833, but no hasCohort link is recorded (MAGIC has no members in COHO), so none is proposed here","Claude Opus 5.5 (Anthropic), 2026-09"
